Id;Provincia;Estacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
18636;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3998;1974;60;180;40;90;30;80;110;;;;;
18637;PORTOVIEJO;Picoza;-804.596;-10.376;3720;1969;;;;;;;;;;;;
18638;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3180;1969;;;;;;;;;;108,1;112,9;122,3
18639;PORTOVIEJO;Colon;-804.596;-10.376;3180;1970;57,5;159,5;54,5;93;148;57;8;22;;83,7;188,5;30,5
18640;PORTOVIEJO;Picoza;-804.596;-10.376;3180;1971;58,5;330,1;346,4;44,6;175;83;2,1;1,1;0,8;30,6;4,1;2,3
18641;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3180;1972;3,8;3,4;8,1;5;4,9;4,1;3,2;1,4;0,3;0,3;5,3;2,2
18642;PORTOVIEJO;San Pablo;-804.596;-10.376;3180;1973;1,5;1,5;0,7;4,5;1,3;0,3;2,1;0,4;5,9;1,4;0,4;0,6
18643;PORTOVIEJO;Colon;-804.596;-10.376;3180;1974;2,2;;;4,7;;;;;;;;
18644;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3180;1982;;;1357;;;;;;;;;
18645;PORTOVIEJO;Colon;-804.596;-10.376;3090;1969;;;;;;110,4;;;;116,4;158,1;59,6
18646;PORTOVIEJO;Picoza;-804.596;-10.376;3090;1970;80,3;105,7;65,9;57,8;104,3;47,2;6;13,7;;86,8;95,6;52,9
18647;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3090;1971;140,3;83,8;218,5;96;58;47,5;15,3;26,5;53;121;80,5;76
18648;PORTOVIEJO;Picoza;-804.596;-10.376;3090;1972;65;80,5;105;66,5;53;45,5;11;20;50;37;123;67,5
18649;PORTOVIEJO;Picoza;-804.596;-10.376;3090;1973;17;45;86;148;70;84,5;;;;;;
18650;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3500;1969;;;;;;;;;;;;
18651;PORTOVIEJO;Picoza;-804.596;-10.376;0;1976;;;;;;;119,5;51,2;;;;
18652;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1976;;;;;;;134,8;70,5;61,2;45,7;91,8;87,6
18653;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1977;50,4;;;;;;;;;;;
18654;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1976;;;;;;;121,5;76,5;68,2;52,3;96,6;95,9
18655;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1977;103,5;95,4;47,4;;;;;;;;;
18656;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1976;;;;;;;109,4;50,6;56,8;38,2;101,3;90,4
18657;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1977;111,2;78,8;48,5;111,6;;;;;;;;
18658;PORTOVIEJO;Colon;-804.596;-10.376;2400;1975;;;;;;;;;;105;62,9;39,1
18659;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2400;1976;189,9;272,8;225,1;97,2;38,4;1;5;6;0;;;
18660;PORTOVIEJO;Portoviejo;-804.596;-10.376;30;1972;;;;;;;;;;249;107;286
18661;PORTOVIEJO;18 de Octubre;-804.596;-10.376;30;1973;371;402;618;792;549;348;251;174;102;86;31;118,9
18662;PORTOVIEJO;18 de Octubre;-804.596;-10.376;30;1974;294;549;132;289;327;148;70;34;86;166;72;
18663;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1967;;;;;;;;1;4,3;9,8;1,2;7,1
18664;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1968;77,2;164,6;122,7;57,3;16,4;28,3;6,2;10,6;9,3;4;10;4
18665;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1969;95;25;135;55;115;50;33,9;0;10,5;6,1;7,7;6,7
18666;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1970;103,3;136,6;223,4;386,7;164,7;53,2;4,5;27,6;23,3;22,1;23,5;14,9
18667;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1960;183,5;273,6;383,2;164,1;4,5;0;0;0;3,6;0;2,8;8,4
18668;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1961;398;490;194,1;330;7,6;18,9;5,6;3,4;3,9;5,9;1,3;127,9
18669;PORTOVIEJO;Colon;-804.596;-10.376;0;1962;229,8;287,6;390,2;113,6;15,9;5,4;2,9;2,5;0;3,3;0;0
18670;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1963;383;480,2;717,1;137,9;9,6;0;1;0;0;2,1;0,8;148,1
18671;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1964;376,7;303,7;346,4;302,6;7,6;2,3;8,2;2,4;5;5;6,9;9,2
18672;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1965;199,5;228,9;703,5;774,9;302,3;48,2;1,3;0;5,6;4,4;6,5;120,3
18673;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1966;943,5;438,7;285,2;177;21,6;0,8;0,9;1,3;4,9;11,2;3;8,2
18674;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1967;707,7;736,6;183,7;35,4;4,6;4,4;0,9;0;2,2;3,3;0,2;8,3
18675;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1968;133,1;139,1;126,1;49,9;2,7;7;0,2;2,3;0,8;4,3;4,3;99,1
18676;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1969;144,9;137,7;312,2;439;231,1;62,3;24,6;0,2;1,7;5,3;55,5;43,6
18677;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1970;156,5;309,2;127,1;213;140,8;14,2;1,1;0,8;0,7;2,9;1;16
18678;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1971;166,1;179,1;614,4;124,5;12,2;25,7;0;0,7;3,5;4,8;1,4;19,1
18679;PORTOVIEJO;Colon;-804.596;-10.376;0;1972;111,5;400,1;444,3;446,1;123,1;;43,5;3,7;12,4;3,5;3,8;
18680;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1973;663,1;607,5;513,4;351,3;211,8;10,2;4;0,7;9,7;5,3;0,5;24
18681;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1974;152,4;262,5;55,7;115,2;34,9;0,9;1,2;0,4;5,4;6,4;15,3;137
18682;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1975;286,6;529,6;596,2;193,4;23;11,1;7,9;6;0,5;15,1;5;21,7
18683;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1976;246,5;562,9;431,9;164,4;152,3;13,2;;7,3;7,5;4,6;0,9;27
18684;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1977;322;501,9;410,1;137,4;1,5;14,3;3,5;0;;;;17
18685;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1978;91,9;377,7;188,2;;27,6;0,7;0,2;0;0,2;3;10,4;21,4
18686;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1979;145,4;180,7;140,4;212,2;17,5;1,8;0,5;0;0,9;5,5;1;4,3
18687;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1980;173,3;;256,1;531,3;71,3;4,6;0,2;0,8;0,6;8,7;4,1;3,8
18688;PORTOVIEJO;Colon;-804.596;-10.376;0;1981;40,8;51,4;55,5;5,3;0;0,6;1,5;2;;;;
18689;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1984;;;;257,7;5,8;12,7;0;0,6;2,5;2,6;3,7;59,5
18690;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1986;638,8;312,1;145,9;239,7;10,5;0,2;0,6;1,7;2,6;4,7;2,3;85,2
18691;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1987;812,9;645,3;636,4;332,9;44,8;1,6;0;3,3;2,4;2,2;1,8;72,9
18692;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1960;247;395,2;456,8;213,6;10;1;0,8;0;3,1;2;0;13,4
18693;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1961;421;461,4;286,9;307,6;37,9;28,8;12;0;1,8;7;3;76
18694;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1962;236,8;268,6;409,8;83,4;11,2;5,5;0,8;3,8;0,8;20,2;0;27,5
18695;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1963;384,6;348,1;453,4;77;18;5,1;1,5;0,5;2,1;4,1;2,3;178
18696;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1964;398,4;255,5;403,8;345,1;3,8;6;2,1;3,2;4,1;5,9;7,7;32,6
18697;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1965;191,6;257,2;881,4;665,5;225,3;56,8;5,4;5;1,6;7,4;7,5;181,9
18698;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1966;852;457,4;338,6;210,7;21,9;5,2;3,7;6;4,5;14,4;3,7;3,5
18699;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1967;748,7;689,1;114,7;63,5;10,4;7,5;1,6;0,2;1,9;5,2;0,2;8
18700;PORTOVIEJO;Picoza;-804.596;-10.376;0;1968;130,2;112,8;100,5;79,4;2,7;7,9;0,6;2,9;1,4;2,9;3;103,5
18701;PORTOVIEJO;Colon;-804.596;-10.376;0;1969;127,1;213;387,6;476,8;166,2;44,2;13,7;0,2;3,4;11,6;18,3;90,9
18702;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1970;364,8;319,3;144,7;303,8;193,2;14,3;0,2;1;1,8;2,1;0,5;19,3
18703;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1971;185,7;243,2;921,4;190,9;15,7;30,7;0,9;1;7,4;4,9;3;54
18704;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1972;220,4;391,4;593,3;356,2;156,6;;36,5;3,8;22,8;2,7;3;
18705;PORTOVIEJO;Colon;-804.596;-10.376;0;1973;723,5;521,9;750,9;448,6;238,9;19,4;6,5;1,4;10,7;3,9;0,7;15,4
18706;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1974;149,9;281,1;85,2;132,8;60,1;1,2;0;0,2;4,7;8,2;9,8;155
18707;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1975;394,2;581,4;737,5;293,8;42,6;19,9;14,1;6,9;4,1;21,4;6,3;27,9
18708;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1976;329,7;592,4;587,4;262,2;157,6;33,1;;12,6;10,2;6,9;4,7;45,9
18709;PORTOVIEJO;Picoza;-804.596;-10.376;0;1977;397,4;584,8;586,4;187,5;17,8;19,8;6,4;0;;;;27,7
18710;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1978;118,3;290,7;248,7;;31,6;3,1;1,7;0,6;6,9;3,4;8,6;28,2
18711;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1979;156,9;235,3;246,8;257,6;22,6;1,3;0,2;0,9;0,8;3,2;1,2;8,9
18712;PORTOVIEJO;Picoza;-804.596;-10.376;0;1980;252,9;;146,1;478,6;91,2;2,5;1,1;2;1,7;20,2;15,3;8,4
18713;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1981;109,2;458,6;492,3;271;7,9;5,3;12,6;3,5;;;;
18714;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1984;;;;370,6;10,1;14,2;2,3;5,7;6,7;6,5;9,5;94,7
18715;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1986;587,9;284,9;107,1;286,4;10,1;2,6;3;2,4;4,8;6,9;10,7;97,8
18716;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1987;915,5;523,3;786,9;458,2;85,5;3,4;1,1;4,3;7,4;25,2;6,4;30
18717;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1984;;;;391,6;8,9;14,4;0,9;4;4,5;5,7;8,7;58
18718;PORTOVIEJO;Picoza;-804.596;-10.376;0;1986;750,5;326,6;106,7;326,9;11,4;2,7;2,2;2,3;1,8;8,8;21,9;116
18719;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1987;1107,6;668;802,1;415,3;102,7;5,8;0,9;6,5;5,4;22,5;7;49,9
18720;PORTOVIEJO;Colon;-804.596;-10.376;0;1984;;;;249,4;7,9;13,9;0;0,3;2,4;2,9;3,8;101,3
18721;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1986;569,3;261,1;161,2;238,6;12;0,4;1,3;1,4;3,5;5;2,3;81,2
18722;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1987;794,1;486,9;550,6;308;53,2;2,4;0;2,4;2,6;7;4,9;34,1
18723;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1984;;202,9;;290,5;8,2;10,5;1,2;6;5;3,7;6,2;72,6
18724;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1986;386,5;197,8;126,6;208,4;10,8;3,6;1,5;1,7;4,6;4,8;10,7;94,3
18725;PORTOVIEJO;Colon;-804.596;-10.376;0;1987;1085,2;587,6;866,2;362,6;136,8;2,2;1,3;2,9;10,7;25,2;8;43,6
18726;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1991;;;;;;;;;;25,9;62,7;219,2
18727;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1984;;;;521,9;7,9;12,9;1,2;4,1;6,3;7,4;9,7;63,8
18728;PORTOVIEJO;Picoza;-804.596;-10.376;0;1986;614,3;373,3;115;321;27,9;2,2;2,8;2,3;4,7;11;18,2;127,2
18729;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1987;1190,5;713,6;998,6;508,5;141;4,8;1,4;8,8;5,3;25,5;9,5;61,7
18730;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1984;;;;428,8;13,4;21,9;2,4;6,3;8,3;11,4;6,9;67,5
18731;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1986;700,4;382,5;142,6;334,2;18,5;3,3;4,7;1,1;5,6;10,3;16,3;124,3
18732;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1987;1259,2;623;974,1;531,9;310,2;6,8;1,9;9,5;7,5;39,2;15,6;52,4
18733;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1984;;;;567,8;13,4;29,1;2,3;4;8,4;3,4;11,8;79,2
18734;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1986;584,1;369,9;110,5;306,4;22,1;5,1;4;3,5;6,1;14;23,3;150
18735;PORTOVIEJO;Picoza;-804.596;-10.376;0;1987;1279,7;619;782,6;462,8;179,4;7,3;1,9;10;7,3;35,8;16,8;57
18736;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1986;598,5;292,2;149,9;278,5;8,5;1,3;2,5;3;6,5;8,1;6,8;67,6
18737;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1987;828,3;606,4;666,3;326,4;67,5;4;0,3;4,8;2,6;7,4;5,2;65,6
18738;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1968;;;;;;;;;;;;4,4
18739;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1971;21,7;137,1;241,9;7,9;0;7,6;0;1,5;5,2;1,3;0,2;3,7
18740;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1972;20,5;154,2;213,3;174,9;6,7;81,2;1,2;4;1,1;0;0;8,7
18741;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1973;140,5;235,2;72,6;34,7;28,3;2,5;4,3;;;;;
18742;PORTOVIEJO;Colon;-804.596;-10.376;0;1986;624,6;254;126,3;307,8;7,5;1,5;3,2;5,8;7,1;7,4;9,1;117,6
18743;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1987;685,4;594,3;626,3;265,8;94,8;3,3;2,4;2,7;4,3;9,8;5,3;71,6
18744;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1984;;;;357,1;11,5;14,3;0;0,6;5,4;6,1;8,4;47,9
18745;PORTOVIEJO;Colon;-804.596;-10.376;0;1986;610,3;241;156,6;284,1;8,8;1,2;1,8;1,8;3,5;3,6;7,7;90,9
18746;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1987;833,8;437;698,1;347;147,3;2,8;4,2;2,1;8;12,4;24,9;60,5
18747;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1997;;;147,4;;;0;;;;;;
18748;PORTOVIEJO;Colon;-804.596;-10.376;0;1984;;;;393,2;17,9;7,7;0;0;2,7;0,9;18,9;37
18749;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1986;563,1;208,6;166,4;276,4;5,3;0,4;0,8;0,2;4,3;4,7;5,1;113
18750;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1987;703,4;523,4;489;290,4;54,7;2,7;0,6;2,4;0,3;3,6;0,3;117
18751;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1984;;;;263,3;7,6;13,1;0;0,3;3,7;3,4;16,2;69,2
18752;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1986;635,5;212,4;178;284,6;8,7;0,7;1,1;1,1;2,4;2,5;4,2;105,7
18753;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1987;706,9;481,7;545,1;;;;;;;;;
18754;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1984;;;;330,7;10,6;12,3;0;0,5;4,1;3;11,7;79,3
18755;PORTOVIEJO;Colon;-804.596;-10.376;0;1986;772,6;241,8;147,7;278,7;5,9;0,4;1,3;0,6;3,1;2,1;2,6;110,3
18756;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1987;717,9;565,8;491,5;265,6;63,7;1,4;0,6;2,1;2,3;5,6;1,8;63
18757;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3300;1976;;;;;;;;;74,6;63;177,9;150,8
18758;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3300;1977;47;116,1;116,4;108,7;63,3;69,7;8,6;45,6;120,7;167,1;95,9;166,5
18759;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3300;1978;125,9;156,1;123;220,8;114,5;18,5;34,4;22,8;108;46,1;108,9;123,1
18760;PORTOVIEJO;Colon;-804.596;-10.376;3300;1979;78,7;65,9;270,4;134,9;159,1;;;;;;;
18761;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3400;1976;;;;;;;;;0;58,9;169,6;177,3
18762;PORTOVIEJO;San Pablo;-804.596;-10.376;3400;1977;62;99,9;120,9;40,6;;;;;;;115;
18763;PORTOVIEJO;Picoza;-804.596;-10.376;3200;1976;;;;;;;;;87,3;95,4;169,1;135,4
18764;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3200;1977;49;100,1;110,1;82,9;50,8;70;5,4;41,9;131,1;130;78,6;189,6
18765;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3200;1978;104,4;171,7;102,3;187,1;109,4;13,2;31;15;111,1;58,6;98,1;126,3
18766;PORTOVIEJO;San Pablo;-804.596;-10.376;3200;1979;74,9;72,7;305,6;140,3;297,7;38,7;5,7;105,9;143,5;101,1;45,1;25,9
18767;PORTOVIEJO;Colon;-804.596;-10.376;3200;1980;190,5;132,2;;;;;;;;;;
18768;PORTOVIEJO;Colon;-804.596;-10.376;3200;1985;209;;;;;;;;;;;
18769;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3400;1976;;103,1;;;;;;;29,5;74,5;164,5;287,5
18770;PORTOVIEJO;Portoviejo;-804.596;-10.376;3400;1977;61;103,1;130;111,6;70,5;85,2;4,2;54,4;196,3;166,6;114,7;168
18771;PORTOVIEJO;Portoviejo;-804.596;-10.376;3400;1978;131,9;156,1;109,5;222,8;112,1;12,3;33,4;24,4;137,3;53,6;109,4;145,6
18772;PORTOVIEJO;Picoza;-804.596;-10.376;3400;1979;82,8;69,4;289,4;149,9;270,8;46,9;8,6;95,9;150,8;101,9;46,5;30,3
18773;PORTOVIEJO;Portoviejo;-804.596;-10.376;3400;1980;186,3;310,8;109;225,6;30;37,1;2,8;29,1;42,3;136,8;130,8;192,5
18774;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3400;1981;107,9;91,5;192,1;310,7;119,1;18,8;19,5;34,1;22,6;124,5;164;123,7
18775;PORTOVIEJO;San Pablo;-804.596;-10.376;3400;1982;164,3;167,2;179,7;216,5;244,2;34,3;34,2;5,8;;;;
18776;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3400;1985;194;;;;;;;;;;;
18777;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2820;1967;;;;;;;;158,1;69,4;59,2;74,6;57
18778;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2820;1968;74,5;52,2;101;76,4;94,9;165;370,8;170,6;104,8;159,7;49,4;47,2
18779;PORTOVIEJO;Colon;-804.596;-10.376;2820;1969;222,1;95,9;84,9;260,9;260,5;304,5;590,8;390;135,7;182,7;68,9;249,8
18780;PORTOVIEJO;San Pablo;-804.596;-10.376;2820;1970;142,7;338,4;275,2;103,2;;;;365,2;;;349;
18781;PORTOVIEJO;Colon;-804.596;-10.376;2820;1971;154,7;143,8;84,8;59,2;171,5;240,1;367,8;139,5;102,3;97,8;140;81,5
18782;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2820;1972;152,2;103,6;81,3;119;68,1;282,3;131,4;106,1;72,2;85,7;84;69,9
18783;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2820;1973;71,3;54,3;69,8;56,4;183,2;201,9;171,4;128,8;178,9;91,5;71,8;47,8
18784;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2820;1974;304,2;83;28,5;172,2;209,5;434,3;427,3;264,2;186,9;114,4;240,9;108,4
18785;PORTOVIEJO;Portoviejo;-804.596;-10.376;3070;1986;;278,9;;;;;;;;;;
18786;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1984;;;;291,4;5,9;14,2;0;0,3;4;4,2;19,9;42,5
18787;PORTOVIEJO;Picoza;-804.596;-10.376;0;1995;162,2;134,5;121,1;32,3;1,3;4,5;0;0;0;0;0;0
18788;PORTOVIEJO;12 de Marzo;-804.596;-10.376;0;1996;152,8;251,6;128,9;0;0;0;0;0;0;0;0;20,2
18789;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1997;65,7;181;213,1;54;0;0;0;35,4;123,1;168,9;306,6;116,2
18790;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1987;275,9;446,6;331,4;424,6;46,8;13,9;0;4,2;0;42,3;0;56
18791;PORTOVIEJO;Picoza;-804.596;-10.376;0;1988;259,5;549,6;105,6;373,1;238,1;15,6;0;0;0;5;16,6;115,6
18792;PORTOVIEJO;Colon;-804.596;-10.376;0;1989;337,8;523,9;358,5;158,9;190,2;64,3;15,1;0;22,2;5;0;33,5
18793;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1990;148,4;214,4;239,2;279,9;13,1;10;1,5;0;0;0;3;9,8
18794;PORTOVIEJO;18 de Octubre;-804.596;-10.376;0;1991;125,1;453,6;480;238,8;236,5;46,8;0;0;0;0;0;131,2
18795;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;1992;648,9;1025,8;855,7;715,4;500,9;19,3;16,7;0;0;0;;
18796;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1995;269,3;265,4;176,1;290;32;;;;;;;0
18797;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;1996;207;243,3;206;130,7;21,3;0;0;0;0;0;0;0
18798;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;0;1997;193,2;473,7;283,2;356,7;151,8;124,2;123,2;73,4;100,6;143,4;357,7;552,4
18799;PORTOVIEJO;Colon;-804.596;-10.376;0;1998;494,1;399;547,9;249,5;;;;;;;;
18800;PORTOVIEJO;Portoviejo;-804.596;-10.376;0;2002;;;;;;;;;31,5;0;0;77,3
18801;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;0;2003;149,5;199,8;179,6;90,3;154,1;0;0;1,2;0;9,5;;
18802;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1986;243,6;125,9;118,3;263,9;34;0,1;0;11,5;9,7;45,8;11,3;105,4
18803;PORTOVIEJO;Andres de Vera;-804.596;-10.376;0;1987;119;111;266,7;234,2;150,1;0;17,7;31,1;76,5;4,9;303,1;0
18804;PORTOVIEJO;Colon;-804.596;-10.376;0;1988;384,5;622,4;69,5;333,9;98,7;52,8;49,3;180,1;188,5;71,2;136,4;103
18805;PORTOVIEJO;Colon;-804.596;-10.376;0;1989;503,2;;395;211,4;67,2;46,4;18,8;32,7;55,5;164,9;20,8;57,1
18806;PORTOVIEJO;San Pablo;-804.596;-10.376;0;1990;102,7;;;;;;;;;;;
18807;PORTOVIEJO;Andres de Vera;-804.596;-10.376;19;1986;98;48,2;53,5;365;0;0;0;0;;3;0;28
18808;PORTOVIEJO;Colon;-804.596;-10.376;19;1987;67;116,7;62,5;67,2;24;0;0;0;0;0;0;5
18809;PORTOVIEJO;Colon;-804.596;-10.376;19;1988;56;41;15;25;9;0;0;0;0;;;7
18810;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;1989;25;;89,7;50,1;7;0;0;0;0;0;0;0
18811;PORTOVIEJO;Colon;-804.596;-10.376;19;1990;45;71,6;31;38;3,1;6,4;0;0;0;0;0;9
18812;PORTOVIEJO;Colon;-804.596;-10.376;19;1991;30;43;0;12,5;4,2;0;0;0;0;0;0;0
18813;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;1992;50,6;72,7;44,6;16,8;27;14,4;0;0;0;3;0;0
18814;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;19;1993;41,3;148,4;71;31,6;20,4;0;0;;;;;
18815;PORTOVIEJO;San Pablo;-804.596;-10.376;19;1994;113;72,2;9,2;45,1;52,7;0;1,3;0;0;0;0;0
18816;PORTOVIEJO;Andres de Vera;-804.596;-10.376;19;1995;109;9;0;0;0;0;0;0;0;0;;
18817;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;19;1998;;;;;;;;;;;;6
18818;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;1999;27;47;21;14;18;0;0;0;0;0;0;74
18819;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;19;2000;17;13;0;28;38;0;0;0;0;0;0;0
18820;PORTOVIEJO;San Pablo;-804.596;-10.376;19;2001;105;60;;;;;;;;;;
18821;PORTOVIEJO;12 de Marzo;-804.596;-10.376;19;2002;;;;;;;;;;0;0;12
18822;PORTOVIEJO;Picoza;-804.596;-10.376;19;2003;91,2;151,8;143,5;119;56,4;0;0;0;0;8,1;0;1
18823;PORTOVIEJO;Andres de Vera;-804.596;-10.376;19;2004;36,8;93,5;106,9;185,3;25,3;0;0;0;0;0;0;0
18824;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;19;2005;19;9;30,3;29,3;0;0;0;0;0;0;0;0
18825;PORTOVIEJO;Andres de Vera;-804.596;-10.376;19;2006;0;82,6;46,8;8,5;0;0;0;0;0;0;0;
18826;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;2007;;;;;;;;;;;0;
18827;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;2008;;323,9;394,4;194;0;0;0;0;0;10,2;11;
18828;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;2009;57,7;95,3;132;52;16;0;0;0;0;0;0;20,5
18829;PORTOVIEJO;Colon;-804.596;-10.376;19;2010;125,3;450;296;240,8;10,7;3;5;0;0;0;0,5;283,2
18830;PORTOVIEJO;Portoviejo;-804.596;-10.376;19;2011;264,6;131,6;126;131;0;0;6,2;0;0;0;0;1,7
